317,AUS
318,AUS
319,AUS
320,AUS
321,AUS
322,AUS
323,AUS
324,AUS
325,AUS
326,AUS
327,AUS
328,AUS
329,AUS
330,AUS
331,AUS
332,AUS
333,AUS
334,AUS
335,AUS
336,AUS
337,AUS
338,AUS
339,AUS
340,AUS
341,AUS
342,AUS
343,AUS
344,AUS
345,AUS
346,AUS
347,AUS
348,AUS
349,AUS
350,AUS
351,AUS
352,AUS
353,AUS
354,AUS
355,AUS
356,AUS
357,AUS
358,AUS
359,AUS
360,AUS
361,AUS
362,AUS
363,AUS
364,AUS
365,AUS
366,AUS
367,AUS
368,AUS
369,AUS
370,AUS
371,AUS
372,AUS
373,AUS
374,AUS
375,AUS
376,AUS
377,AUS
378,AUS
379,AUS
380,AUS
381,AUS
382,AUS
383,AUS
384,AUS
385,AUS
386,AUS
387,AUS
388,AUS
389,AUS
390,AUS
391,AUS
392,AUS
393,AUS
394,AUS
395,AUS
396,AUS
397,AUS
398,AUS
399,AUS
400,AUS
401,AUS
402,AUS
403,AUS
404,AUS
405,AUS
406,AUS
407,AUS
408,AUS
409,AUS
410,AUS
411,AUS
412,AUS
413,AUS
414,AUS
415,AUS
416,AUS
417,AUS
418,AUS
419,AUS
420,AUS
421,AUS
422,AUS
423,AUS
424,AUS
425,AUS
426,AUS
427,AUS
428,AUS
429,AUS
430,AUS
431,AUS
432,AUS
433,AUS
434,AUS
435,AUS
436,AUS
437,AUS
438,AUS
439,AUS
440,AUS
441,AUS
442,AUS
443,AUS
444,AUS
445,AUS
446,AUS
447,AUS
448,AUS
449,AUS
450,AUS
451,AUS
452,AUS
453,AUS
454,AUS
455,AUS
456,AUS
457,AUS
458,AUS
459,AUS
460,AUS
461,AUS
462,AUS
463,AUS
464,AUS
465,AUS
466,AUS
467,AUS
468,AUS
469,AUS
470,AUS
471,AUS
472,AUS
473,AUS
474,AUS
475,AUS
476,AUS
477,AUS
478,AUS
479,AUS
480,AUS
481,AUS
482,AUS
483,AUS
484,AUS
485,AUS
486,AUS
487,AUS
488,AUS
489,AUS
490,AUS
491,AUS
492,AUS
493,AUS
494,AUS
495,AUS
496,AUS
497,AUS
498,AUS
499,AUS
500,AUS
501,AUS
502,AUS
503,AUS
504,AUS
505,AUS
506,AUS
507,AUS
508,AUS
509,AUS
510,AUS
511,AUS
512,AUS
513,AUS
514,AUS
515,AUS
516,AUS
517,AUS
518,AUS
519,AUS
520,AUS
521,AUS
522,AUS
523,AUS
524,AUS
525,AUS
526,AUS
527,AUS
528,AUS
529,AUS
530,AUS
531,AUS
532,AUS
533,AUS
534,AUS
535,AUS
536,AUS
537,AUS
538,AUS
539,AUS
540,AUS
541,AUS
542,AUS
543,AUS
544,AUS
545,AUS
546,AUS
547,AUS
548,AUS
549,AUS
550,AUS
551,AUS
552,AUS
553,AUS
554,AUS
555,AUS
556,AUS
557,AUS
558,AUS
559,AUS
560,AUS
561,AUS
562,AUS
563,AUS
564,AUS
565,AUS
566,AUS
567,AUS
568,AUS
569,AUS
570,AUS
571,AUS
572,AUS
573,AUS
574,AUS
575,AUS
576,AUS
577,AUS
578,AUS
579,AUS
580,AUS
581,AUS
582,AUS
583,AUS
584,AUS
585,AUS
586,AUS
587,AUS
588,AUS
589,AUS
590,AUS
591,AUS
592,AUS
593,AUS
594,AUS
595,AUS
596,AUS
597,AUS
598,AUS
599,AUS
600,AUS
601,AUS
602,AUS
603,AUS
604,AUS
605,AUS
606,AUS
607,AUS
608,AUS
609,AUS
610,AUS
611,AUS
612,AUS
613,AUS
614,AUS
615,AUS
616,AUS
617,AUS
618,AUS
619,AUS
620,AUS
621,AUS
622,AUS
623,AUS
624,AUS
625,AUS
626,AUS
627,AUS
628,AUS
629,AUS
630,AUS
631,AUS
632,AUS
633,AUS
634,AUS
635,AUS
636,AUS
637,AUS
638,AUS
639,AUS
640,AUS
641,AUS
642,AUS
643,AUS
644,AUS
645,AUS
646,AUS
647,AUS
648,AUS
649,AUS
650,AUS
651,AUS
652,AUS
653,AUS
654,AUS
655,AUS
656,AUS
657,AUS
658,AUS
659,AUS
660,AUS
661,AUS
662,AUS
663,AUS
664,AUS
665,AUS
666,AUS
667,AUS
668,AUS
669,AUS
670,AUS
671,AUS
672,AUS
673,AUS
674,AUS
675,AUS
676,AUS
677,AUS
678,AUS
679,AUS
680,AUS
681,AUS
682,AUS
683,AUS
684,AUS
685,AUS
686,AUS
687,AUS
688,AUS
689,AUS
690,AUS
691,AUS
692,AUS
693,AUS
694,AUS
695,AUS
696,AUS
697,AUS
698,AUS
699,AUS
700,AUS
701,AUS
702,AUS
703,AUS
704,AUS
705,AUS
706,AUS
707,AUS
708,AUS
709,AUS
710,AUS
711,AUS
712,AUS
713,AUS
714,AUS
715,AUS
716,AUS
717,AUS
718,AUS
719,AUS
720,AUS
721,AUS
722,AUS
723,AUS
724,AUS
725,AUS
726,AUS
727,AUS
728,AUS
729,AUS
730,AUS
731,AUS
732,AUS
733,AUS
734,AUS
735,AUS
736,AUS
737,AUS
738,AUS
739,AUS
740,AUS
741,AUS
742,AUS
743,AUS
744,AUS
745,AUS
746,AUS
747,AUS
748,AUS
749,AUS
750,AUS
751,AUS
752,AUT
753,AUT
754,AUT
755,AUT
756,AUT
757,AUT
758,AUT
759,AUT
760,AUT
761,AUT
762,AUT
763,AUT
764,AUT
765,AUT
766,AUT
767,AUT
768,AUT
769,AUT
770,AUT
771,AUT
772,AUT
773,AUT
774,AUT
775,AUT
776,AUT
777,AUT
778,AUT
779,AUT
780,AUT
781,AUT
782,AUT
783,AUT
784,AUT
785,AUT
786,AUT
787,AUT
788,AUT
789,AUT
790,AUT
791,AUT
792,AUT
793,AUT
794,AUT
795,AUT
796,AUT
797,AUT
798,AUT
799,AUT
800,AUT
801,AUT
802,AUT
803,AUT
804,AUT
805,AUT
806,AUT
807,AUT
808,AUT
809,AUT
810,AUT
811,AUT
812,AUT
813,AUT
814,AUT
815,AUT
816,AUT
817,AUT
818,AUT
819,AUT
820,AUT
821,AUT
822,AUT
823,AUT
824,AUT
825,AUT
826,AUT
827,AUT
828,AUT
829,AUT
830,AUT
831,AUT
832,AUT
833,AUT
834,AUT
835,AUT
836,AUT
837,AUT
838,AUT
839,AUT
840,AUT
841,AUT
842,AUT
843,AUT
844,AUT
845,AUT
846,AUT
847,AUT
848,AUT
849,AUT
850,AUT
851,AUT
852,AUT
853,AUT
854,AUT
855,AUT
856,AUT
857,AUT
858,AUT
859,AUT
860,AUT
861,AZE
862,AZE
863,AZE
864,AZE
865,AZE
866,AZE
867,AZE
868,AZE
869,AZE
870,AZE
871,AZE
872,AZE
873,AZE
874,AZE
875,AZE
876,AZE
877,AZE
878,AZE
879,AZE
880,BDI
881,BDI
882,BDI
883,BEL
884,BEL
885,BEL
886,BEL
887,BEL
888,BEL
889,BEL
890,BEL
891,BEL
892,BEL
893,BEL
894,BEL
895,BEL
896,BEL
897,BEL
898,BEL
899,BEL
900,BEL
901,BEL
902,BEL
903,BEL
904,BEL
905,BEL
906,BEL
907,BEL
908,BEL
909,BEL
910,BEL
911,BEL
912,BEL
913,BEL
914,BEL
915,BEL
916,BEL
917,BEL
918,BEL
919,BEL
920,BEL
921,BEL
922,BEL
923,BEL
924,BEL
925,BEL
926,BEL
927,BEL
928,BEL
929,BEL
930,BEL
931,BEL
932,BEL
933,BEL
934,BEL
935,BEL
936,BEL
937,BEL
938,BEL
939,BEL
940,BEL
941,BEL
942,BEL
943,BEL
944,BEL
945,BEL
946,BEL
947,BEL
948,BEL
949,BEL
950,BEL
951,BEL
952,BEL
953,BEN
954,BEN
955,BEN
956,BFA
957,BFA
958,BFA
959,BFA
960,BFA
961,BFA
962,BGD
963,BGD
964,BGD
965,BGD
966,BGD
967,BGD
968,BGD
969,BGD
970,BGD
971,BGD
972,BGD
973,BGD
974,BGD
975,BGD
976,BGD
977,BGD
978,BGD
979,BGD
980,BGD
981,BGD
982,BGD
983,BGD
984,BGD
985,BGD
986,BGD
987,BGD
988,BGD
989,BGD
990,BGD
991,BGD
992,BGD
993,BGD
994,BGD
995,BGD
996,BGD
997,BGD
998,BGD
999,BGD
1000,BGD
1001,BGD
1002,BGD
1003,BGD
1004,BGD
1005,BGD
1006,BGD
1007,BGD
1008,BGD
1009,BGD
1010,BGD
1011,BGD
1012,BGD
1013,BGD
1014,BGD
1015,BGD
1016,BGD
1017,BGD
1018,BGR
1019,BGR
1020,BGR
1021,BGR
1022,BGR
1023,BGR
1024,BGR
1025,BGR
1026,BGR
1027,BGR
1028,BGR
1029,BGR
1030,BGR
1031,BGR
1032,BGR
1033,BGR
1034,BGR
1035,BGR
1036,BGR
1037,BGR
1038,BGR
1039,BGR
1040,BGR
1041,BGR
1042,BGR
1043,BHR
1044,BHR
1045,BHR
1046,BHR
1047,BHR
1048,BHR
1049,BHR
1050,BIH
1051,BIH
1052,BIH
1053,BIH
1054,BIH
1055,BIH
1056,BIH
1057,BIH
1058,BIH
1059,BIH
1060,BIH
1061,BIH
1062,BIH
1063,BIH
1064,BIH
1065,BIH
1066,BIH
1067,BIH
1068,BIH
1069,BIH
1070,BLR
1071,BLR
1072,BLR
1073,BLR
1074,BLR
1075,BLR
1076,BLR
1077,BLR
1078,BLR
1079,BLR
1080,BLR
1081,BLR
1082,BLR
1083,BLR
1084,BLR
1085,BLR
1086,BLR
1087,BLR
1088,BLR
1089,BLR
1090,BOL
1091,BOL
1092,BOL
1093,BOL
1094,BOL
1095,BOL
1096,BOL
1097,BOL
1098,BOL
1099,BOL
1100,BOL
1101,BOL
1102,BOL
1103,BOL
1104,BOL
1105,BOL
1106,BOL
1107,BOL
1108,BOL
1109,BOL
1110,BOL
1111,BOL
1112,BOL
1113,BOL
1114,BOL
1115,BOL
1116,BOL
1117,BRA
1118,BRA
1119,BRA
1120,BRA
1121,BRA
1122,BRA
1123,BRA
1124,BRA
1125,BRA
1126,BRA
1127,BRA
1128,BRA
1129,BRA
1130,BRA
1131,BRA
1132,BRA
1133,BRA
1134,BRA
1135,BRA
1136,BRA
1137,BRA
1138,BRA
1139,BRA
1140,BRA
1141,BRA
1142,BRA
1143,BRA
1144,BRA
1145,BRA
1146,BRA
1147,BRA
1148,BRA
1149,BRA
1150,BRA
1151,BRA
1152,BRA
1153,BRA
1154,BRA
1155,BRA
1156,BRA
1157,BRA
1158,BRA
1159,BRA
1160,BRA
1161,BRA
1162,BRA
1163,BRA
1164,BRA
1165,BRA
1166,BRA
1167,BRA
1168,BRA
1169,BRA
1170,BRA
1171,BRA
1172,BRA
1173,BRA
1174,BRA
1175,BRA
1176,BRA
1177,BRA
1178,BRA
1179,BRA
1180,BRA
1181,BRA
1182,BRA
1183,BRA
1184,BRA
1185,BRA
1186,BRA
1187,BRA
1188,BRA
1189,BRA
1190,BRA
1191,BRA
1192,BRA
1193,BRA
1194,BRA
1195,BRA
1196,BRA
1197,BRA
1198,BRA
1199,BRA
1200,BRA
1201,BRA
1202,BRA
1203,BRA
1204,BRA
1205,BRA
1206,BRA
1207,BRA
1208,BRA
1209,BRA
1210,BRA
1211,BRA
1212,BRA
1213,BRA
1214,BRA
1215,BRA
1216,BRA
1217,BRA
1218,BRA
1219,BRA
1220,BRA
1221,BRA
1222,BRA
1223,BRA
1224,BRA
1225,BRA
1226,BRA
1227,BRA
1228,BRA
1229,BRA
1230,BRA
1231,BRA
1232,BRA
1233,BRA
1234,BRA
1235,BRA
1236,BRA
1237,BRA
1238,BRA
1239,BRA
1240,BRA
1241,BRA
1242,BRA
1243,BRA
1244,BRA
1245,BRA
1246,BRA
1247,BRA
1248,BRA
1249,BRA
1250,BRA
1251,BRA
1252,BRA
1253,BRA
1254,BRA
1255,BRA
1256,BRA
1257,BRA
1258,BRA
1259,BRA
1260,BRA
1261,BRA
1262,BRA
1263,BRA
1264,BRA
1265,BRA
1266,BRA
1267,BRA
1268,BRA
1269,BRA
1270,BRA
1271,BRA
1272,BRA
1273,BRA
1274,BRA
1275,BRA
1276,BRA
1277,BRA
1278,BRA
1279,BRA
1280,BRA
1281,BRA
1282,BRA
1283,BRA
1284,BRA
1285,BRA
1286,BRA
1287,BRA
1288,BRA
1289,BRA
1290,BRA
1291,BRA
1292,BRA
1293,BRA
1294,BRA
1295,BRA
1296,BRA
1297,BRA
1298,BRA
1299,BRA
1300,BRA
1301,BRA
1302,BRA
1303,BRA
1304,BRA
1305,BRA
1306,BRA
1307,BRA
1308,BRA
1309,BRA
1310,BRA
1311,BRA
1312,BRA
1313,BRA
1314,BRA
1315,BRA
1316,BRA
1317,BRA
1318,BRA
1319,BRA
1320,BRA
1321,BRA
1322,BRA
1323,BRA
1324,BRA
1325,BRA
1326,BRA
1327,BRA
1328,BRA
1329,BRA
1330,BRA
1331,BRA
1332,BRA
1333,BRA
1334,BRA
1335,BRA
1336,BRA
1337,BRA
1338,BRA
1339,BRA
1340,BRA
1341,BRA
1342,BRA
1343,BRA
1344,BRA
1345,BRA
1346,BRA
1347,BRA
1348,BRA
1349,BRA
1350,BRA
1351,BRA
1352,BRA
1353,BRA
1354,BRA
1355,BRA
1356,BRA
1357,BRA
1358,BRA
1359,BRA
1360,BRA
1361,BRA
1362,BRA
1363,BRA
1364,BRA
1365,BRA
1366,BRA
1367,BRA
1368,BRA
1369,BRA
1370,BRA
1371,BRA
1372,BRA
1373,BRA
1374,BRA
1375,BRA
1376,BRA
1377,BRA
1378,BRA
1379,BRA
1380,BRA
1381,BRA
1382,BRA
1383,BRA
1384,BRA
1385,BRA
1386,BRA
1387,BRA
1388,BRA
1389,BRA
1390,BRA
1391,BRA
1392,BRA
1393,BRA
1394,BRA
1395,BRA
1396,BRA
1397,BRA
1398,BRA
1399,BRA
1400,BRA
1401,BRA
1402,BRA
1403,BRA
1404,BRA
1405,BRA
1406,BRA
1407,BRA
1408,BRA
1409,BRA
1410,BRA
1411,BRA
1412,BRA
1413,BRA
1414,BRA
1415,BRA
1416,BRA
1417,BRA
1418,BRA
1419,BRA
1420,BRA
1421,BRA
1422,BRA
1423,BRA
1424,BRA
1425,BRA
1426,BRA
1427,BRA
1428,BRA
1429,BRA
1430,BRA
1431,BRA
1432,BRA
1433,BRA
1434,BRA
1435,BRA
1436,BRA
1437,BRA
1438,BRA
1439,BRA
1440,BRA
1441,BRA
1442,BRA
1443,BRA
1444,BRA
1445,BRA
1446,BRA
1447,BRA
1448,BRA
1449,BRA
1450,BRA
1451,BRA
1452,BRA
1453,BRA
1454,BRA
1455,BRA
1456,BRA
1457,BRA
1458,BRA
1459,BRA
1460,BRA
1461,BRA
1462,BRA
1463,BRA
1464,BRA
1465,BRA
1466,BRA
1467,BRA
1468,BRA
1469,BRA
1470,BRA
1471,BRA
1472,BRA
1473,BRA
1474,BRA
1475,BRA
1476,BRA
1477,BRA
1478,BRA
1479,BRA
1480,BRA
1481,BRA
1482,BRA
1483,BRA
1484,BRA
1485,BRA
1486,BRA
1487,BRA
1488,BRA
1489,BRA
1490,BRA
1491,BRA
1492,BRA
1493,BRA
1494,BRA
1495,BRA
1496,BRA
1497,BRA
1498,BRA
1499,BRA
1500,BRA
1501,BRA
1502,BRA
1503,BRA
1504,BRA
1505,BRA
1506,BRA
1507,BRA
1508,BRA
1509,BRA
1510,BRA
1511,BRA
1512,BRA
1513,BRA
1514,BRA
1515,BRA
1516,BRA
1517,BRA
1518,BRA
1519,BRA
1520,BRA
1521,BRA
1522,BRA
1523,BRA
1524,BRA
1525,BRA
1526,BRA
1527,BRA
1528,BRA
1529,BRA
1530,BRA
1531,BRA
1532,BRA
1533,BRA
1534,BRA
1535,BRA
1536,BRA
1537,BRA
1538,BRA
1539,BRA
1540,BRA
1541,BRA
1542,BRA
1543,BRA
1544,BRA
1545,BRA
1546,BRA
1547,BRA
1548,BRA
1549,BRA
1550,BRA
1551,BRA
1552,BRA
1553,BRA
1554,BRA
1555,BRA
1556,BRA
1557,BRA
1558,BRA
1559,BRA
1560,BRA
1561,BRA
1562,BRA
1563,BRA
1564,BRA
1565,BRA
1566,BRA
1567,BRA
1568,BRA
1569,BRA
1570,BRA
1571,BRA
1572,BRA
1573,BRA
1574,BRA
1575,BRA
1576,BRA
1577,BRA
1578,BRA
1579,BRA
1580,BRA
1581,BRA
1582,BRA
1583,BRA
1584,BRA
1585,BRA
1586,BRA
1587,BRA
1588,BRA
1589,BRA
1590,BRA
1591,BRA
1592,BRA
1593,BRA
1594,BRA
1595,BRA
1596,BRA
1597,BRA
1598,BRA
1599,BRA
1600,BRA
1601,BRA
1602,BRA
1603,BRA
1604,BRA
1605,BRA
1606,BRA
1607,BRA
1608,BRA
1609,BRA
1610,BRA
1611,BRA
1612,BRA
1613,BRA
1614,BRA
1615,BRA
1616,BRA
1617,BRA
1618,BRA
1619,BRA
1620,BRA
1621,BRA
1622,BRA
1623,BRA
1624,BRA
1625,BRA
1626,BRA
1627,BRA
1628,BRA
1629,BRA
1630,BRA
1631,BRA
1632,BRA
1633,BRA
1634,BRA
1635,BRA
1636,BRA
1637,BRA
1638,BRA
1639,BRA
1640,BRA
1641,BRA
1642,BRA
1643,BRA
1644,BRA
1645,BRA
1646,BRA
1647,BRA
1648,BRA
1649,BRA
1650,BRA
1651,BRA
1652,BRA
1653,BRA
1654,BRA
1655,BRA
1656,BRA
1657,BRA
1658,BRA
1659,BRA
1660,BRA
1661,BRA
1662,BRA
1663,BRA
1664,BRA
1665,BRA
1666,BRA
1667,BRA
1668,BRA
1669,BRA
1670,BRA
1671,BRA
1672,BRA
1673,BRA
1674,BRA
1675,BRA
1676,BRA
1677,BRA
1678,BRA
1679,BRA
1680,BRA
1681,BRA
1682,BRA
1683,BRA
1684,BRA
1685,BRA
1686,BRA
1687,BRA
1688,BRA
1689,BRA
1690,BRA
1691,BRA
1692,BRA
1693,BRA
1694,BRA
1695,BRA
1696,BRA
1697,BRA
1698,BRA
1699,BRA
1700,BRA
1701,BRA
1702,BRA
1703,BRA
1704,BRA
1705,BRA
1706,BRA
1707,BRA
1708,BRA
1709,BRA
1710,BRA
1711,BRA
1712,BRA
1713,BRA
1714,BRA
1715,BRA
1716,BRA
1717,BRA
1718,BRA
1719,BRA
1720,BRA
1721,BRA
1722,BRA
1723,BRA
1724,BRA
1725,BRA
1726,BRA
1727,BRA
1728,BRA
1729,BRA
1730,BRA
1731,BRA
1732,BRA
1733,BRA
1734,BRA
1735,BRA
1736,BRA
1737,BRA
1738,BRA
1739,BRA
1740,BRA
1741,BRA
1742,BRA
1743,BRA
1744,BRA
1745,BRA
1746,BRA
1747,BRA
1748,BRA
1749,BRA
1750,BRA
1751,BRA
1752,BRA
1753,BRA
1754,BRA
1755,BRA
1756,BRA
1757,BRA
1758,BRA
1759,BRA
1760,BRA
1761,BRA
1762,BRA
1763,BRA
1764,BRA
1765,BRA
1766,BRA
1767,BRA
1768,BRA
1769,BRA
1770,BRA
1771,BRA
1772,BRA
1773,BRA
1774,BRA
1775,BRA
1776,BRA
1777,BRA
1778,BRA
1779,BRA
1780,BRA
1781,BRA
1782,BRA
1783,BRA
1784,BRA
1785,BRA
1786,BRA
1787,BRA
1788,BRA
1789,BRA
1790,BRA
1791,BRA
1792,BRA
1793,BRA
1794,BRA
1795,BRA
1796,BRA
1797,BRA
1798,BRA
1799,BRA
1800,BRA
1801,BRA
1802,BRA
1803,BRA
1804,BRA
1805,BRA
1806,BRA
1807,BRA
1808,BRA
1809,BRA
1810,BRA
1811,BRA
1812,BRA
1813,BRA
1814,BRA
1815,BRA
1816,BRA
1817,BRA
1818,BRA
1819,BRA
1820,BRA
1821,BRA
1822,BRA
1823,BRA
1824,BRA
1825,BRA
1826,BRA
1827,BRA
1828,BRA
1829,BRA
1830,BRA
1831,BRA
1832,BRA
1833,BRA
1834,BRA
1835,BRA
1836,BRA
1837,BRA
1838,BRA
1839,BRA
1840,BRA
1841,BRA
1842,BRA
1843,BRA
1844,BRA
1845,BRA
1846,BRA
1847,BRA
1848,BRA
1849,BRA
1850,BRA
1851,BRA
1852,BRA
1853,BRA
1854,BRA
1855,BRA
1856,BRA
1857,BRA
1858,BRA
1859,BRA
1860,BRA
1861,BRA
1862,BRA
1863,BRA
1864,BRA
1865,BRA
1866,BRA
1867,BRA
1868,BRA
1869,BRA
1870,BRA
1871,BRA
1872,BRA
1873,BRA
1874,BRA
1875,BRA
1876,BRA
1877,BRA
1878,BRA
1879,BRA
1880,BRA
1881,BRA
1882,BRA
1883,BRA
1884,BRA
1885,BRA
1886,BRA
1887,BRA
1888,BRA
1889,BRA
1890,BRA
1891,BRA
1892,BRA
1893,BRA
1894,BRA
1895,BRA
1896,BRA
1897,BRA
1898,BRA
1899,BRA
1900,BRA
1901,BRA
1902,BRA
1903,BRA
1904,BRA
1905,BRA
1906,BRA
1907,BRA
1908,BRA
1909,BRA
1910,BRA
1911,BRA
1912,BRA
1913,BRA
1914,BRA
1915,BRA
1916,BRA
1917,BRA
1918,BRA
1919,BRA
1920,BRA
1921,BRA
1922,BRA
1923,BRA
1924,BRA
1925,BRA
1926,BRA
1927,BRA
1928,BRA
1929,BRA
1930,BRA
1931,BRA
1932,BRA
1933,BRA
1934,BRA
1935,BRA
1936,BRA
1937,BRA
1938,BRA
1939,BRA
1940,BRA
1941,BRA
1942,BRA
1943,BRA
1944,BRA
1945,BRA
1946,BRA
1947,BRA
1948,BRA
1949,BRA
1950,BRA
1951,BRA
1952,BRA
1953,BRA
1954,BRA
1955,BRA
1956,BRA
1957,BRA
1958,BRA
1959,BRA
1960,BRA
1961,BRA
1962,BRA
1963,BRA
1964,BRA
1965,BRA
1966,BRA
1967,BRA
1968,BRA
1969,BRA
1970,BRA
1971,BRA
1972,BRA
1973,BRA
1974,BRA
1975,BRA
1976,BRA
1977,BRA
1978,BRA
1979,BRA
1980,BRA
1981,BRA
1982,BRA
1983,BRA
1984,BRA
1985,BRA
1986,BRA
1987,BRA
1988,BRA
1989,BRA
1990,BRA
1991,BRA
1992,BRA
1993,BRA
1994,BRA
1995,BRA
1996,BRA
1997,BRA
1998,BRA
1999,BRA
2000,BRA
2001,BRA
2002,BRA
2003,BRA
2004,BRA
2005,BRA
2006,BRA
2007,BRA
2008,BRA
2009,BRA
2010,BRA
2011,BRA
2012,BRA
2013,BRA
2014,BRA
2015,BRA
2016,BRA
2017,BRA
2018,BRA
2019,BRA
2020,BRA
2021,BRA
2022,BRA
2023,BRA
2024,BRA
2025,BRA
2026,BRA
2027,BRA
2028,BRA
2029,BRA
2030,BRA
2031,BRA
2032,BRA
2033,BRA
2034,BRA
2035,BRA
2036,BRA
2037,BRA
2038,BRA
2039,BRA
2040,BRA
2041,BRA
2042,BRA
2043,BRA
2044,BRA
2045,BRA
2046,BRA
2047,BRA
2048,BRA
2049,BRA
2050,BRA
2051,BRA
2052,BRA
2053,BRA
2054,BRA
2055,BRA
2056,BRA
2057,BRA
2058,BRA
2059,BRA
2060,BRA
2061,BRA
2062,BRA
2063,BRA
2064,BRA
2065,BRA
2066,BRA
2067,BRA
2068,BRA
2069,BRA
2070,BRA
2071,BRA
2072,BRA
2073,BRA
2074,BRA
2075,BRA
2076,BRA
2077,BRA
2078,BRA
2079,BRA
2080,BRA
2081,BRA
2082,BRA
2083,BRA
2084,BRA
2085,BRA
2086,BRA
2087,BRA
2088,BRA
2089,BRA
2090,BRA
2091,BRA
2092,BRA
2093,BRA
2094,BRA
2095,BRA
2096,BRA
2097,BRA
2098,BRA
2099,BRA
2100,BRA
2101,BRA
2102,BRA
2103,BRA
2104,BRA
2105,BRA
2106,BRA
2107,BRA
2108,BRA
2109,BRA
2110,BRA
2111,BRA
2112,BRA
2113,BRA
2114,BRA
2115,BRA
2116,BRA
2117,BRA
2118,BRA
2119,BRA
2120,BRA
2121,BRA
2122,BRA
2123,BRA
2124,BRA
2125,BRA
2126,BRA
2127,BRA
2128,BRA
2129,BRA
2130,BRA
2131,BRA
2132,BRA
2133,BRA
2134,BRA
2135,BRA
2136,BRA
2137,BRA
2138,BRA
2139,BRA
2140,BRA
2141,BRA
