REGION,FUEL,YEAR,VALUE
GLOBAL,ELCCANAB02,2049,331.4609496
GLOBAL,ELCCANAB02,2050,331.4609496
GLOBAL,ELCCANAR02,2015,106.298262
GLOBAL,ELCCANAR02,2016,106.298262
GLOBAL,ELCCANAR02,2017,106.298262
GLOBAL,ELCCANAR02,2018,106.298262
GLOBAL,ELCCANAR02,2019,106.298262
GLOBAL,ELCCANAR02,2020,106.298262
GLOBAL,ELCCANAR02,2021,106.298262
GLOBAL,ELCCANAR02,2022,106.298262
GLOBAL,ELCCANAR02,2023,106.298262
GLOBAL,ELCCANAR02,2024,106.298262
GLOBAL,ELCCANAR02,2025,106.298262
GLOBAL,ELCCANAR02,2026,106.298262
GLOBAL,ELCCANAR02,2027,106.298262
GLOBAL,ELCCANAR02,2028,106.298262
GLOBAL,ELCCANAR02,2029,106.298262
GLOBAL,ELCCANAR02,2030,106.298262
GLOBAL,ELCCANAR02,2031,106.298262
GLOBAL,ELCCANAR02,2032,106.298262
GLOBAL,ELCCANAR02,2033,106.298262
GLOBAL,ELCCANAR02,2034,106.298262
GLOBAL,ELCCANAR02,2035,106.298262
GLOBAL,ELCCANAR02,2036,106.298262
GLOBAL,ELCCANAR02,2037,106.298262
GLOBAL,ELCCANAR02,2038,106.298262
GLOBAL,ELCCANAR02,2039,106.298262
GLOBAL,ELCCANAR02,2040,106.298262
GLOBAL,ELCCANAR02,2041,106.298262
GLOBAL,ELCCANAR02,2042,106.298262
GLOBAL,ELCCANAR02,2043,106.298262
GLOBAL,ELCCANAR02,2044,106.298262
GLOBAL,ELCCANAR02,2045,106.298262
GLOBAL,ELCCANAR02,2046,106.298262
GLOBAL,ELCCANAR02,2047,106.298262
GLOBAL,ELCCANAR02,2048,106.298262
GLOBAL,ELCCANAR02,2049,106.298262
GLOBAL,ELCCANAR02,2050,106.298262
GLOBAL,ELCCANBC02,2015,245.6166456
GLOBAL,ELCCANBC02,2016,245.6166456
GLOBAL,ELCCANBC02,2017,245.6166456
GLOBAL,ELCCANBC02,2018,245.6166456
GLOBAL,ELCCANBC02,2019,245.6166456
GLOBAL,ELCCANBC02,2020,245.6166456
GLOBAL,ELCCANBC02,2021,245.6166456
GLOBAL,ELCCANBC02,2022,245.6166456
GLOBAL,ELCCANBC02,2023,245.6166456
GLOBAL,ELCCANBC02,2024,245.6166456
GLOBAL,ELCCANBC02,2025,245.6166456
GLOBAL,ELCCANBC02,2026,245.6166456
GLOBAL,ELCCANBC02,2027,245.6166456
GLOBAL,ELCCANBC02,2028,245.6166456
GLOBAL,ELCCANBC02,2029,245.6166456
GLOBAL,ELCCANBC02,2030,245.6166456
GLOBAL,ELCCANBC02,2031,245.6166456
GLOBAL,ELCCANBC02,2032,245.6166456
GLOBAL,ELCCANBC02,2033,245.6166456
GLOBAL,ELCCANBC02,2034,245.6166456
GLOBAL,ELCCANBC02,2035,245.6166456
GLOBAL,ELCCANBC02,2036,245.6166456
GLOBAL,ELCCANBC02,2037,245.6166456
GLOBAL,ELCCANBC02,2038,245.6166456
GLOBAL,ELCCANBC02,2039,245.6166456
GLOBAL,ELCCANBC02,2040,245.6166456
GLOBAL,ELCCANBC02,2041,245.6166456
GLOBAL,ELCCANBC02,2042,245.6166456
GLOBAL,ELCCANBC02,2043,245.6166456
GLOBAL,ELCCANBC02,2044,245.6166456
GLOBAL,ELCCANBC02,2045,245.6166456
GLOBAL,ELCCANBC02,2046,245.6166456
GLOBAL,ELCCANBC02,2047,245.6166456
GLOBAL,ELCCANBC02,2048,245.6166456
GLOBAL,ELCCANBC02,2049,245.6166456
GLOBAL,ELCCANBC02,2050,245.6166456
GLOBAL,ELCCANMB02,2015,91.08395999999999
GLOBAL,ELCCANMB02,2016,91.08395999999999
GLOBAL,ELCCANMB02,2017,91.08395999999999
GLOBAL,ELCCANMB02,2018,91.08395999999999
GLOBAL,ELCCANMB02,2019,91.08395999999999
GLOBAL,ELCCANMB02,2020,91.08395999999999
GLOBAL,ELCCANMB02,2021,91.08395999999999
GLOBAL,ELCCANMB02,2022,91.08395999999999
GLOBAL,ELCCANMB02,2023,91.08395999999999
GLOBAL,ELCCANMB02,2024,91.08395999999999
GLOBAL,ELCCANMB02,2025,91.08395999999999
GLOBAL,ELCCANMB02,2026,91.08395999999999
GLOBAL,ELCCANMB02,2027,91.08395999999999
GLOBAL,ELCCANMB02,2028,91.08395999999999
GLOBAL,ELCCANMB02,2029,91.08395999999999
GLOBAL,ELCCANMB02,2030,91.08395999999999
GLOBAL,ELCCANMB02,2031,91.08395999999999
GLOBAL,ELCCANMB02,2032,91.08395999999999
GLOBAL,ELCCANMB02,2033,91.08395999999999
GLOBAL,ELCCANMB02,2034,91.08395999999999
GLOBAL,ELCCANMB02,2035,91.08395999999999
GLOBAL,ELCCANMB02,2036,91.08395999999999
GLOBAL,ELCCANMB02,2037,91.08395999999999
GLOBAL,ELCCANMB02,2038,91.08395999999999
GLOBAL,ELCCANMB02,2039,91.08395999999999
GLOBAL,ELCCANMB02,2040,91.08395999999999
GLOBAL,ELCCANMB02,2041,91.08395999999999
GLOBAL,ELCCANMB02,2042,91.08395999999999
GLOBAL,ELCCANMB02,2043,91.08395999999999
GLOBAL,ELCCANMB02,2044,91.08395999999999
GLOBAL,ELCCANMB02,2045,91.08395999999999
GLOBAL,ELCCANMB02,2046,91.08395999999999
GLOBAL,ELCCANMB02,2047,91.08395999999999
GLOBAL,ELCCANMB02,2048,91.08395999999999
GLOBAL,ELCCANMB02,2049,91.08395999999999
GLOBAL,ELCCANMB02,2050,91.08395999999999
GLOBAL,ELCCANNL02,2015,47.3470632
GLOBAL,ELCCANNL02,2016,47.3470632
GLOBAL,ELCCANNL02,2017,47.3470632
GLOBAL,ELCCANNL02,2018,47.3470632
GLOBAL,ELCCANNL02,2019,47.3470632
GLOBAL,ELCCANNL02,2020,47.3470632
GLOBAL,ELCCANNL02,2021,47.3470632
GLOBAL,ELCCANNL02,2022,47.3470632
GLOBAL,ELCCANNL02,2023,47.3470632
GLOBAL,ELCCANNL02,2024,47.3470632
GLOBAL,ELCCANNL02,2025,47.3470632
GLOBAL,ELCCANNL02,2026,47.3470632
GLOBAL,ELCCANNL02,2027,47.3470632
GLOBAL,ELCCANNL02,2028,47.3470632
GLOBAL,ELCCANNL02,2029,47.3470632
GLOBAL,ELCCANNL02,2030,47.3470632
GLOBAL,ELCCANNL02,2031,47.3470632
GLOBAL,ELCCANNL02,2032,47.3470632
GLOBAL,ELCCANNL02,2033,47.3470632
GLOBAL,ELCCANNL02,2034,47.3470632
GLOBAL,ELCCANNL02,2035,47.3470632
GLOBAL,ELCCANNL02,2036,47.3470632
GLOBAL,ELCCANNL02,2037,47.3470632
GLOBAL,ELCCANNL02,2038,47.3470632
GLOBAL,ELCCANNL02,2039,47.3470632
GLOBAL,ELCCANNL02,2040,47.3470632
GLOBAL,ELCCANNL02,2041,47.3470632
GLOBAL,ELCCANNL02,2042,47.3470632
GLOBAL,ELCCANNL02,2043,47.3470632
GLOBAL,ELCCANNL02,2044,47.3470632
GLOBAL,ELCCANNL02,2045,47.3470632
GLOBAL,ELCCANNL02,2046,47.3470632
GLOBAL,ELCCANNL02,2047,47.3470632
GLOBAL,ELCCANNL02,2048,47.3470632
GLOBAL,ELCCANNL02,2049,47.3470632
GLOBAL,ELCCANNL02,2050,47.3470632
GLOBAL,ELCCANNO02,2015,3.3970176
GLOBAL,ELCCANNO02,2016,3.3970176
GLOBAL,ELCCANNO02,2017,3.3970176
GLOBAL,ELCCANNO02,2018,3.3970176
GLOBAL,ELCCANNO02,2019,3.3970176
GLOBAL,ELCCANNO02,2020,3.3970176
GLOBAL,ELCCANNO02,2021,3.3970176
GLOBAL,ELCCANNO02,2022,3.3970176
GLOBAL,ELCCANNO02,2023,3.3970176
GLOBAL,ELCCANNO02,2024,3.3970176
GLOBAL,ELCCANNO02,2025,3.3970176
GLOBAL,ELCCANNO02,2026,3.3970176
GLOBAL,ELCCANNO02,2027,3.3970176
GLOBAL,ELCCANNO02,2028,3.3970176
GLOBAL,ELCCANNO02,2029,3.3970176
GLOBAL,ELCCANNO02,2030,3.3970176
GLOBAL,ELCCANNO02,2031,3.3970176
GLOBAL,ELCCANNO02,2032,3.3970176
GLOBAL,ELCCANNO02,2033,3.3970176
GLOBAL,ELCCANNO02,2034,3.3970176
GLOBAL,ELCCANNO02,2035,3.3970176
GLOBAL,ELCCANNO02,2036,3.3970176
GLOBAL,ELCCANNO02,2037,3.3970176
GLOBAL,ELCCANNO02,2038,3.3970176
GLOBAL,ELCCANNO02,2039,3.3970176
GLOBAL,ELCCANNO02,2040,3.3970176
GLOBAL,ELCCANNO02,2041,3.3970176
GLOBAL,ELCCANNO02,2042,3.3970176
GLOBAL,ELCCANNO02,2043,3.3970176
GLOBAL,ELCCANNO02,2044,3.3970176
GLOBAL,ELCCANNO02,2045,3.3970176
GLOBAL,ELCCANNO02,2046,3.3970176
GLOBAL,ELCCANNO02,2047,3.3970176
GLOBAL,ELCCANNO02,2048,3.3970176
GLOBAL,ELCCANNO02,2049,3.3970176
GLOBAL,ELCCANNO02,2050,3.3970176
GLOBAL,ELCCANON02,2015,545.8853556
GLOBAL,ELCCANON02,2016,545.8853556
GLOBAL,ELCCANON02,2017,545.8853556
GLOBAL,ELCCANON02,2018,545.8853556
GLOBAL,ELCCANON02,2019,545.8853556
GLOBAL,ELCCANON02,2020,545.8853556
GLOBAL,ELCCANON02,2021,545.8853556
GLOBAL,ELCCANON02,2022,545.8853556
GLOBAL,ELCCANON02,2023,545.8853556
GLOBAL,ELCCANON02,2024,545.8853556
GLOBAL,ELCCANON02,2025,545.8853556
GLOBAL,ELCCANON02,2026,545.8853556
GLOBAL,ELCCANON02,2027,545.8853556
GLOBAL,ELCCANON02,2028,545.8853556
GLOBAL,ELCCANON02,2029,545.8853556
GLOBAL,ELCCANON02,2030,545.8853556
GLOBAL,ELCCANON02,2031,545.8853556
GLOBAL,ELCCANON02,2032,545.8853556
GLOBAL,ELCCANON02,2033,545.8853556
GLOBAL,ELCCANON02,2034,545.8853556
GLOBAL,ELCCANON02,2035,545.8853556
GLOBAL,ELCCANON02,2036,545.8853556
GLOBAL,ELCCANON02,2037,545.8853556
GLOBAL,ELCCANON02,2038,545.8853556
GLOBAL,ELCCANON02,2039,545.8853556
GLOBAL,ELCCANON02,2040,545.8853556
GLOBAL,ELCCANON02,2041,545.8853556
GLOBAL,ELCCANON02,2042,545.8853556
GLOBAL,ELCCANON02,2043,545.8853556
GLOBAL,ELCCANON02,2044,545.8853556
GLOBAL,ELCCANON02,2045,545.8853556
GLOBAL,ELCCANON02,2046,545.8853556
GLOBAL,ELCCANON02,2047,545.8853556
GLOBAL,ELCCANON02,2048,545.8853556
GLOBAL,ELCCANON02,2049,545.8853556
GLOBAL,ELCCANON02,2050,545.8853556
GLOBAL,ELCCANQC02,2015,735.5127744
GLOBAL,ELCCANQC02,2016,735.5127744
GLOBAL,ELCCANQC02,2017,735.5127744
GLOBAL,ELCCANQC02,2018,735.5127744
GLOBAL,ELCCANQC02,2019,735.5127744
GLOBAL,ELCCANQC02,2020,735.5127744
GLOBAL,ELCCANQC02,2021,735.5127744
GLOBAL,ELCCANQC02,2022,735.5127744
GLOBAL,ELCCANQC02,2023,735.5127744
GLOBAL,ELCCANQC02,2024,735.5127744
GLOBAL,ELCCANQC02,2025,735.5127744
GLOBAL,ELCCANQC02,2026,735.5127744
GLOBAL,ELCCANQC02,2027,735.5127744
GLOBAL,ELCCANQC02,2028,735.5127744
GLOBAL,ELCCANQC02,2029,735.5127744
GLOBAL,ELCCANQC02,2030,735.5127744
GLOBAL,ELCCANQC02,2031,735.5127744
GLOBAL,ELCCANQC02,2032,735.5127744
GLOBAL,ELCCANQC02,2033,735.5127744
GLOBAL,ELCCANQC02,2034,735.5127744
GLOBAL,ELCCANQC02,2035,735.5127744
GLOBAL,ELCCANQC02,2036,735.5127744
GLOBAL,ELCCANQC02,2037,735.5127744
GLOBAL,ELCCANQC02,2038,735.5127744
GLOBAL,ELCCANQC02,2039,735.5127744
GLOBAL,ELCCANQC02,2040,735.5127744
GLOBAL,ELCCANQC02,2041,735.5127744
GLOBAL,ELCCANQC02,2042,735.5127744
GLOBAL,ELCCANQC02,2043,735.5127744
GLOBAL,ELCCANQC02,2044,735.5127744
GLOBAL,ELCCANQC02,2045,735.5127744
GLOBAL,ELCCANQC02,2046,735.5127744
GLOBAL,ELCCANQC02,2047,735.5127744
GLOBAL,ELCCANQC02,2048,735.5127744
GLOBAL,ELCCANQC02,2049,735.5127744
GLOBAL,ELCCANQC02,2050,735.5127744
GLOBAL,ELCCANSK02,2015,94.1922072
GLOBAL,ELCCANSK02,2016,94.1922072
GLOBAL,ELCCANSK02,2017,94.1922072
GLOBAL,ELCCANSK02,2018,94.1922072
GLOBAL,ELCCANSK02,2019,94.1922072
GLOBAL,ELCCANSK02,2020,94.1922072
GLOBAL,ELCCANSK02,2021,94.1922072
GLOBAL,ELCCANSK02,2022,94.1922072
GLOBAL,ELCCANSK02,2023,94.1922072
GLOBAL,ELCCANSK02,2024,94.1922072
GLOBAL,ELCCANSK02,2025,94.1922072
GLOBAL,ELCCANSK02,2026,94.1922072
GLOBAL,ELCCANSK02,2027,94.1922072
GLOBAL,ELCCANSK02,2028,94.1922072
GLOBAL,ELCCANSK02,2029,94.1922072
GLOBAL,ELCCANSK02,2030,94.1922072
GLOBAL,ELCCANSK02,2031,94.1922072
GLOBAL,ELCCANSK02,2032,94.1922072
GLOBAL,ELCCANSK02,2033,94.1922072
GLOBAL,ELCCANSK02,2034,94.1922072
GLOBAL,ELCCANSK02,2035,94.1922072
GLOBAL,ELCCANSK02,2036,94.1922072
GLOBAL,ELCCANSK02,2037,94.1922072
GLOBAL,ELCCANSK02,2038,94.1922072
GLOBAL,ELCCANSK02,2039,94.1922072
GLOBAL,ELCCANSK02,2040,94.1922072
GLOBAL,ELCCANSK02,2041,94.1922072
GLOBAL,ELCCANSK02,2042,94.1922072
GLOBAL,ELCCANSK02,2043,94.1922072
GLOBAL,ELCCANSK02,2044,94.1922072
GLOBAL,ELCCANSK02,2045,94.1922072
GLOBAL,ELCCANSK02,2046,94.1922072
GLOBAL,ELCCANSK02,2047,94.1922072
GLOBAL,ELCCANSK02,2048,94.1922072
GLOBAL,ELCCANSK02,2049,94.1922072
GLOBAL,ELCCANSK02,2050,94.1922072
GLOBAL,ELCCHEXX02,2015,240.08394959999998
GLOBAL,ELCCHEXX02,2016,240.08394959999998
GLOBAL,ELCCHEXX02,2017,240.08394959999998
GLOBAL,ELCCHEXX02,2018,240.08394959999998
GLOBAL,ELCCHEXX02,2019,240.08394959999998
GLOBAL,ELCCHEXX02,2020,240.08394959999998
GLOBAL,ELCCHEXX02,2021,240.08394959999998
GLOBAL,ELCCHEXX02,2022,240.08394959999998
GLOBAL,ELCCHEXX02,2023,240.08394959999998
GLOBAL,ELCCHEXX02,2024,240.08394959999998
GLOBAL,ELCCHEXX02,2025,240.08394959999998
GLOBAL,ELCCHEXX02,2026,240.08394959999998
GLOBAL,ELCCHEXX02,2027,240.08394959999998
GLOBAL,ELCCHEXX02,2028,240.08394959999998
GLOBAL,ELCCHEXX02,2029,240.08394959999998
GLOBAL,ELCCHEXX02,2030,240.08394959999998
GLOBAL,ELCCHEXX02,2031,240.08394959999998
GLOBAL,ELCCHEXX02,2032,240.08394959999998
GLOBAL,ELCCHEXX02,2033,240.08394959999998
GLOBAL,ELCCHEXX02,2034,240.08394959999998
GLOBAL,ELCCHEXX02,2035,240.08394959999998
GLOBAL,ELCCHEXX02,2036,240.08394959999998
GLOBAL,ELCCHEXX02,2037,240.08394959999998
GLOBAL,ELCCHEXX02,2038,240.08394959999998
GLOBAL,ELCCHEXX02,2039,240.08394959999998
GLOBAL,ELCCHEXX02,2040,240.08394959999998
GLOBAL,ELCCHEXX02,2041,240.08394959999998
GLOBAL,ELCCHEXX02,2042,240.08394959999998
GLOBAL,ELCCHEXX02,2043,240.08394959999998
GLOBAL,ELCCHEXX02,2044,240.08394959999998
GLOBAL,ELCCHEXX02,2045,240.08394959999998
GLOBAL,ELCCHEXX02,2046,240.08394959999998
GLOBAL,ELCCHEXX02,2047,240.08394959999998
GLOBAL,ELCCHEXX02,2048,240.08394959999998
GLOBAL,ELCCHEXX02,2049,240.08394959999998
GLOBAL,ELCCHEXX02,2050,240.08394959999998
GLOBAL,ELCCHLXX02,2015,271.4039568
GLOBAL,ELCCHLXX02,2016,271.4039568
GLOBAL,ELCCHLXX02,2017,271.4039568
GLOBAL,ELCCHLXX02,2018,271.4039568
GLOBAL,ELCCHLXX02,2019,271.4039568
GLOBAL,ELCCHLXX02,2020,271.4039568
GLOBAL,ELCCHLXX02,2021,271.4039568
GLOBAL,ELCCHLXX02,2022,271.4039568
GLOBAL,ELCCHLXX02,2023,271.4039568
GLOBAL,ELCCHLXX02,2024,271.4039568
GLOBAL,ELCCHLXX02,2025,271.4039568
GLOBAL,ELCCHLXX02,2026,271.4039568
GLOBAL,ELCCHLXX02,2027,271.4039568
GLOBAL,ELCCHLXX02,2028,271.4039568
GLOBAL,ELCCHLXX02,2029,271.4039568
GLOBAL,ELCCHLXX02,2030,271.4039568
GLOBAL,ELCCHLXX02,2031,271.4039568
GLOBAL,ELCCHLXX02,2032,271.4039568
GLOBAL,ELCCHLXX02,2033,271.4039568
GLOBAL,ELCCHLXX02,2034,271.4039568
GLOBAL,ELCCHLXX02,2035,271.4039568
GLOBAL,ELCCHLXX02,2036,271.4039568
GLOBAL,ELCCHLXX02,2037,271.4039568
GLOBAL,ELCCHLXX02,2038,271.4039568
GLOBAL,ELCCHLXX02,2039,271.4039568
GLOBAL,ELCCHLXX02,2040,271.4039568
GLOBAL,ELCCHLXX02,2041,271.4039568
GLOBAL,ELCCHLXX02,2042,271.4039568
GLOBAL,ELCCHLXX02,2043,271.4039568
GLOBAL,ELCCHLXX02,2044,271.4039568
GLOBAL,ELCCHLXX02,2045,271.4039568
GLOBAL,ELCCHLXX02,2046,271.4039568
GLOBAL,ELCCHLXX02,2047,271.4039568
GLOBAL,ELCCHLXX02,2048,271.4039568
GLOBAL,ELCCHLXX02,2049,271.4039568
GLOBAL,ELCCHLXX02,2050,271.4039568
GLOBAL,ELCCHNAN02,2015,600.4282175999999
GLOBAL,ELCCHNAN02,2016,600.4282175999999
GLOBAL,ELCCHNAN02,2017,600.4282175999999
GLOBAL,ELCCHNAN02,2018,600.4282175999999
GLOBAL,ELCCHNAN02,2019,600.4282175999999
GLOBAL,ELCCHNAN02,2020,600.4282175999999
GLOBAL,ELCCHNAN02,2021,600.4282175999999
GLOBAL,ELCCHNAN02,2022,600.4282175999999
GLOBAL,ELCCHNAN02,2023,600.4282175999999
GLOBAL,ELCCHNAN02,2024,600.4282175999999
GLOBAL,ELCCHNAN02,2025,600.4282175999999
GLOBAL,ELCCHNAN02,2026,600.4282175999999
GLOBAL,ELCCHNAN02,2027,600.4282175999999
GLOBAL,ELCCHNAN02,2028,600.4282175999999
GLOBAL,ELCCHNAN02,2029,600.4282175999999
GLOBAL,ELCCHNAN02,2030,600.4282175999999
GLOBAL,ELCCHNAN02,2031,600.4282175999999
GLOBAL,ELCCHNAN02,2032,600.4282175999999
GLOBAL,ELCCHNAN02,2033,600.4282175999999
GLOBAL,ELCCHNAN02,2034,600.4282175999999
GLOBAL,ELCCHNAN02,2035,600.4282175999999
GLOBAL,ELCCHNAN02,2036,600.4282175999999
GLOBAL,ELCCHNAN02,2037,600.4282175999999
GLOBAL,ELCCHNAN02,2038,600.4282175999999
GLOBAL,ELCCHNAN02,2039,600.4282175999999
GLOBAL,ELCCHNAN02,2040,600.4282175999999
GLOBAL,ELCCHNAN02,2041,600.4282175999999
GLOBAL,ELCCHNAN02,2042,600.4282175999999
GLOBAL,ELCCHNAN02,2043,600.4282175999999
GLOBAL,ELCCHNAN02,2044,600.4282175999999
GLOBAL,ELCCHNAN02,2045,600.4282175999999
GLOBAL,ELCCHNAN02,2046,600.4282175999999
GLOBAL,ELCCHNAN02,2047,600.4282175999999
GLOBAL,ELCCHNAN02,2048,600.4282175999999
GLOBAL,ELCCHNAN02,2049,600.4282175999999
GLOBAL,ELCCHNAN02,2050,600.4282175999999
GLOBAL,ELCCHNBE02,2015,348.8510412
GLOBAL,ELCCHNBE02,2016,348.8510412
GLOBAL,ELCCHNBE02,2017,348.8510412
GLOBAL,ELCCHNBE02,2018,348.8510412
GLOBAL,ELCCHNBE02,2019,348.8510412
GLOBAL,ELCCHNBE02,2020,348.8510412
GLOBAL,ELCCHNBE02,2021,348.8510412
GLOBAL,ELCCHNBE02,2022,348.8510412
GLOBAL,ELCCHNBE02,2023,348.8510412
GLOBAL,ELCCHNBE02,2024,348.8510412
GLOBAL,ELCCHNBE02,2025,348.8510412
GLOBAL,ELCCHNBE02,2026,348.8510412
GLOBAL,ELCCHNBE02,2027,348.8510412
GLOBAL,ELCCHNBE02,2028,348.8510412
GLOBAL,ELCCHNBE02,2029,348.8510412
GLOBAL,ELCCHNBE02,2030,348.8510412
GLOBAL,ELCCHNBE02,2031,348.8510412
GLOBAL,ELCCHNBE02,2032,348.8510412
GLOBAL,ELCCHNBE02,2033,348.8510412
GLOBAL,ELCCHNBE02,2034,348.8510412
GLOBAL,ELCCHNBE02,2035,348.8510412
GLOBAL,ELCCHNBE02,2036,348.8510412
GLOBAL,ELCCHNBE02,2037,348.8510412
GLOBAL,ELCCHNBE02,2038,348.8510412
GLOBAL,ELCCHNBE02,2039,348.8510412
GLOBAL,ELCCHNBE02,2040,348.8510412
GLOBAL,ELCCHNBE02,2041,348.8510412
GLOBAL,ELCCHNBE02,2042,348.8510412
GLOBAL,ELCCHNBE02,2043,348.8510412
GLOBAL,ELCCHNBE02,2044,348.8510412
GLOBAL,ELCCHNBE02,2045,348.8510412
GLOBAL,ELCCHNBE02,2046,348.8510412
GLOBAL,ELCCHNBE02,2047,348.8510412
GLOBAL,ELCCHNBE02,2048,348.8510412
GLOBAL,ELCCHNBE02,2049,348.8510412
GLOBAL,ELCCHNBE02,2050,348.8510412
GLOBAL,ELCCHNCH02,2015,320.5275804
GLOBAL,ELCCHNCH02,2016,320.5275804
GLOBAL,ELCCHNCH02,2017,320.5275804
GLOBAL,ELCCHNCH02,2018,320.5275804
GLOBAL,ELCCHNCH02,2019,320.5275804
GLOBAL,ELCCHNCH02,2020,320.5275804
GLOBAL,ELCCHNCH02,2021,320.5275804
GLOBAL,ELCCHNCH02,2022,320.5275804
GLOBAL,ELCCHNCH02,2023,320.5275804
GLOBAL,ELCCHNCH02,2024,320.5275804
GLOBAL,ELCCHNCH02,2025,320.5275804
GLOBAL,ELCCHNCH02,2026,320.5275804
GLOBAL,ELCCHNCH02,2027,320.5275804
GLOBAL,ELCCHNCH02,2028,320.5275804
GLOBAL,ELCCHNCH02,2029,320.5275804
GLOBAL,ELCCHNCH02,2030,320.5275804
GLOBAL,ELCCHNCH02,2031,320.5275804
GLOBAL,ELCCHNCH02,2032,320.5275804
GLOBAL,ELCCHNCH02,2033,320.5275804
GLOBAL,ELCCHNCH02,2034,320.5275804
GLOBAL,ELCCHNCH02,2035,320.5275804
GLOBAL,ELCCHNCH02,2036,320.5275804
GLOBAL,ELCCHNCH02,2037,320.5275804
GLOBAL,ELCCHNCH02,2038,320.5275804
GLOBAL,ELCCHNCH02,2039,320.5275804
GLOBAL,ELCCHNCH02,2040,320.5275804
GLOBAL,ELCCHNCH02,2041,320.5275804
GLOBAL,ELCCHNCH02,2042,320.5275804
GLOBAL,ELCCHNCH02,2043,320.5275804
GLOBAL,ELCCHNCH02,2044,320.5275804
GLOBAL,ELCCHNCH02,2045,320.5275804
GLOBAL,ELCCHNCH02,2046,320.5275804
GLOBAL,ELCCHNCH02,2047,320.5275804
GLOBAL,ELCCHNCH02,2048,320.5275804
GLOBAL,ELCCHNCH02,2049,320.5275804
GLOBAL,ELCCHNCH02,2050,320.5275804
GLOBAL,ELCCHNEM02,2015,453.57732
GLOBAL,ELCCHNEM02,2016,453.57732
GLOBAL,ELCCHNEM02,2017,453.57732
GLOBAL,ELCCHNEM02,2018,453.57732
GLOBAL,ELCCHNEM02,2019,453.57732
GLOBAL,ELCCHNEM02,2020,453.57732
GLOBAL,ELCCHNEM02,2021,453.57732
GLOBAL,ELCCHNEM02,2022,453.57732
GLOBAL,ELCCHNEM02,2023,453.57732
GLOBAL,ELCCHNEM02,2024,453.57732
GLOBAL,ELCCHNEM02,2025,453.57732
GLOBAL,ELCCHNEM02,2026,453.57732
GLOBAL,ELCCHNEM02,2027,453.57732
GLOBAL,ELCCHNEM02,2028,453.57732
GLOBAL,ELCCHNEM02,2029,453.57732
GLOBAL,ELCCHNEM02,2030,453.57732
GLOBAL,ELCCHNEM02,2031,453.57732
GLOBAL,ELCCHNEM02,2032,453.57732
GLOBAL,ELCCHNEM02,2033,453.57732
GLOBAL,ELCCHNEM02,2034,453.57732
GLOBAL,ELCCHNEM02,2035,453.57732
GLOBAL,ELCCHNEM02,2036,453.57732
GLOBAL,ELCCHNEM02,2037,453.57732
GLOBAL,ELCCHNEM02,2038,453.57732
GLOBAL,ELCCHNEM02,2039,453.57732
GLOBAL,ELCCHNEM02,2040,453.57732
GLOBAL,ELCCHNEM02,2041,453.57732
GLOBAL,ELCCHNEM02,2042,453.57732
GLOBAL,ELCCHNEM02,2043,453.57732
GLOBAL,ELCCHNEM02,2044,453.57732
GLOBAL,ELCCHNEM02,2045,453.57732
GLOBAL,ELCCHNEM02,2046,453.57732
GLOBAL,ELCCHNEM02,2047,453.57732
GLOBAL,ELCCHNEM02,2048,453.57732
GLOBAL,ELCCHNEM02,2049,453.57732
GLOBAL,ELCCHNEM02,2050,453.57732
GLOBAL,ELCCHNFU02,2015,678.0818196
GLOBAL,ELCCHNFU02,2016,678.0818196
GLOBAL,ELCCHNFU02,2017,678.0818196
GLOBAL,ELCCHNFU02,2018,678.0818196
GLOBAL,ELCCHNFU02,2019,678.0818196
GLOBAL,ELCCHNFU02,2020,678.0818196
GLOBAL,ELCCHNFU02,2021,678.0818196
GLOBAL,ELCCHNFU02,2022,678.0818196
GLOBAL,ELCCHNFU02,2023,678.0818196
GLOBAL,ELCCHNFU02,2024,678.0818196
GLOBAL,ELCCHNFU02,2025,678.0818196
GLOBAL,ELCCHNFU02,2026,678.0818196
GLOBAL,ELCCHNFU02,2027,678.0818196
GLOBAL,ELCCHNFU02,2028,678.0818196
GLOBAL,ELCCHNFU02,2029,678.0818196
GLOBAL,ELCCHNFU02,2030,678.0818196
GLOBAL,ELCCHNFU02,2031,678.0818196
GLOBAL,ELCCHNFU02,2032,678.0818196
GLOBAL,ELCCHNFU02,2033,678.0818196
GLOBAL,ELCCHNFU02,2034,678.0818196
GLOBAL,ELCCHNFU02,2035,678.0818196
GLOBAL,ELCCHNFU02,2036,678.0818196
GLOBAL,ELCCHNFU02,2037,678.0818196
GLOBAL,ELCCHNFU02,2038,678.0818196
GLOBAL,ELCCHNFU02,2039,678.0818196
GLOBAL,ELCCHNFU02,2040,678.0818196
GLOBAL,ELCCHNFU02,2041,678.0818196
GLOBAL,ELCCHNFU02,2042,678.0818196
GLOBAL,ELCCHNFU02,2043,678.0818196
GLOBAL,ELCCHNFU02,2044,678.0818196
GLOBAL,ELCCHNFU02,2045,678.0818196
GLOBAL,ELCCHNFU02,2046,678.0818196
GLOBAL,ELCCHNFU02,2047,678.0818196
GLOBAL,ELCCHNFU02,2048,678.0818196
GLOBAL,ELCCHNFU02,2049,678.0818196
GLOBAL,ELCCHNFU02,2050,678.0818196
GLOBAL,ELCCHNGA02,2015,402.3097056
GLOBAL,ELCCHNGA02,2016,402.3097056
